team_id,season,games_n,team_short_display_name
300,2017,36,UC Irvine
301,2017,31,San Diego
302,2017,36,UC Davis
304,2017,29,Idaho St
305,2017,32,DePaul
309,2017,33,Louisiana
311,2017,32,Maine
314,2017,35,Iona
315,2017,33,Niagara
322,2017,30,Lafayette
324,2017,39,Coast Car
325,2017,31,Cleveland St
326,2017,36,Texas St
328,2017,31,Utah State
333,2017,33,Alabama
338,2017,32,Kennesaw St
339,2017,33,Evansville
344,2017,32,Mississippi St
349,2017,32,Army
350,2017,35,UNC Wilmington
356,2017,34,Illinois
357,2017,36,Texas A&M-CC
399,2017,35,Albany
526,2017,34,FGCU
2000,2017,29,Abilene Chrstn
2005,2017,33,Air Force
2006,2017,36,Akron
2010,2017,29,Alabama A&M
2011,2017,31,Alabama St
2016,2017,32,Alcorn St
2026,2017,30,Appalachian St
2029,2017,32,AR-Pine Bluff
2031,2017,32,Little Rock
2032,2017,32,Arkansas St
2046,2017,30,Austin Peay
2050,2017,34,Ball State
2057,2017,30,Belmont
2065,2017,32,Bethune
2066,2017,32,Binghamton
2083,2017,35,Bucknell
2084,2017,32,Buffalo
2086,2017,34,Butler
2097,2017,36,Campbell
2099,2017,33,Canisius
2110,2017,32,C Arkansas
2115,2017,29,C Connecticut
2116,2017,36,UCF
2117,2017,32,C Michigan
2127,2017,31,Charleston So
2130,2017,32,Chicago St
2132,2017,36,Cincinnati
2142,2017,32,Colgate
2154,2017,32,Coppin St
2166,2017,32,Davidson
2168,2017,32,Dayton
2169,2017,32,Delaware St
2172,2017,29,Denver
2174,2017,31,Detroit Mercy
2181,2017,31,Drake
2182,2017,32,Drexel
2184,2017,32,Duquesne
2193,2017,35,ETSU
2197,2017,29,E Illinois
2198,2017,31,E Kentucky
2199,2017,33,E Michigan
2210,2017,32,Elon
2217,2017,31,Fairfield
2226,2017,30,FAU
2229,2017,31,FIU
2230,2017,32,Fordham
2239,2017,32,Fullerton
2241,2017,33,Gardner-Webb
2244,2017,34,George Mason
2247,2017,33,Georgia St
2250,2017,39,Gonzaga
2253,2017,31,Grand Canyon
2261,2017,31,Hampton
2272,2017,31,High Point
2275,2017,32,Hofstra
2277,2017,29,Hou Christian
2287,2017,35,Illinois St
2294,2017,34,Iowa
2296,2017,32,Jackson St
2305,2017,36,Kansas
2306,2017,34,Kansas St
2309,2017,36,Kent State
2320,2017,34,Lamar
2325,2017,30,La Salle
2329,2017,32,Lehigh
2335,2017,34,Liberty
2344,2017,30,Longwood
2348,2017,33,Louisiana Tech
2349,2017,31,UMass Lowell
2350,2017,32,Loyola Chicago
2351,2017,30,LMU
2352,2017,33,Loyola MD
2363,2017,32,Manhattan
2368,2017,32,Marist
2377,2017,29,McNeese
2378,2017,34,UMBC
2379,2017,34,MD-Eastern
2382,2017,32,Mercer
2390,2017,33,Miami
2393,2017,36,MTSU
2400,2017,32,Miss Valley St
2405,2017,33,Monmouth
2413,2017,29,Morehead St
2415,2017,30,Morgan St
2426,2017,32,Navy
2427,2017,33,UNC Asheville
2428,2017,34,NC Central
2429,2017,30,Charlotte
2430,2017,35,UNC Greensboro
2433,2017,33,UL Monroe
2437,2017,32,Omaha
2439,2017,32,UNLV
2440,2017,35,Nevada
2443,2017,31,New Orleans
2447,2017,31,Nicholls
2448,2017,32,NC A&T
2449,2017,30,N Dakota St
2450,2017,33,Norfolk St
2454,2017,34,North Florida
2458,2017,28,N Colorado
2459,2017,31,N Illinois
2460,2017,30,Northern Iowa
2463,2017,30,CSU Northridge
2464,2017,30,N Arizona
2466,2017,29,N'Western St
2473,2017,33,Oakland
2483,2017,39,Oregon
2492,2017,31,Pepperdine
2501,2017,33,Portland
2502,2017,30,Portland St
2504,2017,33,Prairie View
2506,2017,30,Presbyterian
2507,2017,33,Providence
2509,2017,35,Purdue
2514,2017,31,Quinnipiac
2515,2017,32,Radford
2520,2017,33,Rider
2523,2017,33,Robert Morris
2529,2017,32,Sacred Heart
2534,2017,34,Sam Houston
2535,2017,35,Samford
2539,2017,32,San Francisco
2540,2017,28,UCSB
2541,2017,33,Santa Clara
2542,2017,29,Savannah State
2545,2017,32,SE Louisiana
2546,2017,33,SE Missouri St
2547,2017,28,Seattle U
2550,2017,33,Seton Hall
2561,2017,34,Siena
2565,2017,30,SIUE
2567,2017,35,SMU
2569,2017,31,SC State
2571,2017,35,S Dakota St
2572,2017,31,Southern Miss
2579,2017,37,South Carolina
2582,2017,33,Southern
2597,2017,31,St Francis BK
2598,2017,33,St Francis PA
2599,2017,33,St John's
2603,2017,31,Saint Joseph's
2608,2017,34,Saint Mary's
2612,2017,36,Saint Peter's
2617,2017,33,SF Austin
2619,2017,32,Stony Brook
2623,2017,33,Missouri St
2628,2017,39,TCU
2630,2017,35,UT Martin
2633,2017,32,Tennessee
2634,2017,30,Tennessee St
2635,2017,32,Tennessee Tech
2636,2017,33,UTSA
2638,2017,32,UTEP
2640,2017,35,Texas Southern
2641,2017,32,Texas Tech
2643,2017,33,The Citadel
2649,2017,34,Toledo
2653,2017,37,Troy
2655,2017,31,Tulane
2670,2017,35,VCU
2674,2017,32,Valparaiso
2678,2017,30,VMI
2681,2017,30,Wagner
2692,2017,31,Weber St
2710,2017,28,W Illinois
2711,2017,31,W Michigan
2717,2017,32,W Carolina
2724,2017,36,Wichita St
2729,2017,31,William & Mary
2737,2017,33,Winthrop
2739,2017,32,Green Bay
2747,2017,33,Wofford
2750,2017,32,Wright St
2751,2017,37,Wyoming
2752,2017,37,Xavier
2754,2017,34,Youngstown St
2755,2017,33,Grambling
2803,2017,31,Bryant
2870,2017,33,Purdue FW
2885,2017,31,NJIT
2908,2017,32,SC Upstate
2916,2017,29,Incarnate Word
2934,2017,34,Bakersfield
3084,2017,34,Utah Valley
112358,2017,32,Long Island
2,2018,34,Auburn
5,2018,33,UAB
6,2018,32,South Alabama
8,2018,35,Arkansas
9,2018,32,Arizona St
12,2018,35,Arizona
13,2018,31,Cal Poly
16,2018,32,Sacramento St
21,2018,33,San Diego St
23,2018,30,San José St
24,2018,35,Stanford
25,2018,32,California
26,2018,33,UCLA
27,2018,31,UC Riverside
30,2018,36,USC
36,2018,32,Colorado St
38,2018,32,Colorado
41,2018,32,UConn
42,2018,33,Hartford
43,2018,31,Yale
44,2018,30,American
45,2018,33,G Washington
46,2018,30,Georgetown
47,2018,33,Howard
48,2018,33,Delaware
50,2018,34,FAMU
52,2018,35,Florida St
55,2018,36,J'Ville St
56,2018,32,Stetson
57,2018,34,Florida
58,2018,32,South Florida
59,2018,32,Georgia Tech
61,2018,33,Georgia
62,2018,30,Hawai'i
66,2018,31,Iowa State
68,2018,32,Boise St
70,2018,31,Idaho
71,2018,33,Bradley
77,2018,32,Northwestern
79,2018,33,S Illinois
82,2018,36,UIC
84,2018,31,Indiana
85,2018,30,IUPUI
87,2018,36,Notre Dame
93,2018,32,Murray St
94,2018,32,N Kentucky
96,2018,37,Kentucky
97,2018,36,Louisville
98,2018,38,Western KY
99,2018,33,LSU
103,2018,35,Boston College
104,2018,31,Boston Univ
107,2018,31,Holy Cross
108,2018,32,Harvard
111,2018,33,Northeastern
113,2018,33,UMass
116,2018,32,Mount St Mary
119,2018,32,Towson
120,2018,32,Maryland
127,2018,35,Michigan St
130,2018,41,Michigan
135,2018,32,Minnesota
139,2018,33,Saint Louis
140,2018,32,Kansas City
142,2018,33,Missouri
145,2018,32,Ole Miss
147,2018,32,Montana St
149,2018,34,Montana
150,2018,37,Duke
151,2018,30,East Carolina
152,2018,33,NC State
153,2018,37,North Carolina
154,2018,31,Wake Forest
155,2018,32,North Dakota
156,2018,33,Creighton
158,2018,33,Nebraska
159,2018,27,Dartmouth
160,2018,31,New Hampshire
161,2018,31,Fair Dickinson
163,2018,29,Princeton
164,2018,34,Rutgers
166,2018,34,New Mexico St
167,2018,34,New Mexico
171,2018,27,Columbia
172,2018,28,Cornell
179,2018,34,St Bonaventure
183,2018,37,Syracuse
189,2018,32,Bowling Green
193,2018,34,Miami OH
194,2018,34,Ohio State
195,2018,31,Ohio
197,2018,36,Oklahoma St
198,2018,32,Oral Roberts
201,2018,32,Oklahoma
202,2018,31,Tulsa
204,2018,32,Oregon St
213,2018,39,Penn State
218,2018,33,Temple
219,2018,33,Penn
221,2018,32,Pitt
222,2018,40,Villanova
225,2018,27,Brown
227,2018,34,Rhode Island
228,2018,35,Clemson
231,2018,33,Furman
232,2018,34,Charleston
233,2018,35,South Dakota
235,2018,34,Memphis
236,2018,33,Chattanooga
238,2018,32,Vanderbilt
239,2018,34,Baylor
242,2018,31,Rice
245,2018,35,Texas A&M
248,2018,35,Houston
249,2018,38,North Texas
250,2018,34,UT Arlington
251,2018,34,Texas
252,2018,35,BYU
253,2018,32,Southern Utah
254,2018,35,Utah
256,2018,32,James Madison
257,2018,32,Richmond
258,2018,34,Virginia
259,2018,33,Virginia Tech
261,2018,35,Vermont
264,2018,34,Washington
265,2018,31,Washington St
269,2018,35,Marquette
270,2018,33,Milwaukee
275,2018,33,Wisconsin
276,2018,36,Marshall
277,2018,37,West Virginia
278,2018,32,Fresno St
279,2018,32,Pacific
282,2018,31,Indiana St
288,2018,33,Lipscomb
290,2018,33,Georgia So
292,2018,33,UT Rio Grande
294,2018,33,Jacksonville
295,2018,32,Old Dominion
299,2018,33,Long Beach St
300,2018,35,UC Irvine
301,2018,34,San Diego
302,2018,33,UC Davis
304,2018,30,Idaho St
305,2018,31,DePaul
309,2018,34,Louisiana
311,2018,32,Maine
314,2018,34,Iona
315,2018,33,Niagara
322,2018,31,Lafayette
324,2018,32,Coast Car
325,2018,35,Cleveland St
326,2018,33,Texas St
328,2018,34,Utah State
331,2018,35,E Washington
333,2018,36,Alabama
338,2018,30,Kennesaw St
339,2018,32,Evansville
344,2018,37,Mississippi St
349,2018,30,Army
350,2018,32,UNC Wilmington
356,2018,32,Illinois
357,2018,29,Texas A&M-CC
399,2018,32,Albany
526,2018,35,FGCU
2000,2018,32,Abilene Chrstn
2005,2018,31,Air Force
2006,2018,32,Akron
2010,2018,31,Alabama A&M
2011,2018,31,Alabama St
2016,2018,32,Alcorn St
2026,2018,33,Appalachian St
2029,2018,35,AR-Pine Bluff
2031,2018,32,Little Rock
2032,2018,32,Arkansas St
2046,2018,34,Austin Peay
2050,2018,32,Ball State
2057,2018,33,Belmont
2065,2018,32,Bethune
2066,2018,31,Binghamton
2083,2018,35,Bucknell
2084,2018,36,Buffalo
2086,2018,35,Butler
2097,2018,34,Campbell
2099,2018,33,Canisius
2110,2018,35,C Arkansas
2115,2018,32,C Connecticut
2116,2018,32,UCF
2117,2018,36,C Michigan
2127,2018,31,Charleston So
2130,2018,32,Chicago St
2132,2018,36,Cincinnati
2142,2018,33,Colgate
2154,2018,32,Coppin St
2166,2018,33,Davidson
2168,2018,31,Dayton
2169,2018,32,Delaware St
2172,2018,30,Denver
2174,2018,32,Detroit Mercy
2181,2018,34,Drake
2182,2018,33,Drexel
2184,2018,32,Duquesne
2193,2018,34,ETSU
2197,2018,31,E Illinois
2198,2018,31,E Kentucky
2199,2018,35,E Michigan
2210,2018,32,Elon
2217,2018,33,Fairfield
2226,2018,31,FAU
2229,2018,32,FIU
2230,2018,31,Fordham
2239,2018,32,Fullerton
2241,2018,32,Gardner-Webb
2244,2018,33,George Mason
2247,2018,35,Georgia St
2250,2018,37,Gonzaga
2253,2018,34,Grand Canyon
2261,2018,34,Hampton
2272,2018,30,High Point
2275,2018,31,Hofstra
2277,2018,31,Hou Christian
2287,2018,33,Illinois St
2294,2018,33,Iowa
2296,2018,32,Jackson St
2305,2018,39,Kansas
2306,2018,37,Kansas St
2309,2018,34,Kent State
2320,2018,33,Lamar
2325,2018,32,La Salle
2329,2018,30,Lehigh
2335,2018,37,Liberty
2344,2018,33,Longwood
2348,2018,33,Louisiana Tech
2349,2018,30,UMass Lowell
2350,2018,38,Loyola Chicago
2351,2018,31,LMU
2352,2018,31,Loyola MD
2363,2018,31,Manhattan
2368,2018,31,Marist
2377,2018,28,McNeese
2378,2018,36,UMBC
2379,2018,32,MD-Eastern
2382,2018,34,Mercer
2390,2018,32,Miami
2393,2018,33,MTSU
2400,2018,32,Miss Valley St
2405,2018,31,Monmouth
2413,2018,29,Morehead St
2415,2018,31,Morgan St
2426,2018,32,Navy
2427,2018,34,UNC Asheville
2428,2018,35,NC Central
2429,2018,29,Charlotte
2430,2018,35,UNC Greensboro
2433,2018,32,UL Monroe
2437,2018,31,Omaha
2439,2018,33,UNLV
2440,2018,37,Nevada
2443,2018,33,New Orleans
2447,2018,32,Nicholls
2448,2018,35,NC A&T
2449,2018,32,N Dakota St
2450,2018,33,Norfolk St
2454,2018,33,North Florida
2458,2018,38,N Colorado
2459,2018,32,N Illinois
2460,2018,32,Northern Iowa
2463,2018,30,CSU Northridge
2464,2018,32,N Arizona
2466,2018,29,N'Western St
2473,2018,33,Oakland
2483,2018,36,Oregon
2492,2018,32,Pepperdine
2501,2018,32,Portland
2502,2018,34,Portland St
2504,2018,34,Prairie View
2506,2018,32,Presbyterian
2507,2018,35,Providence
2509,2018,37,Purdue
2514,2018,33,Quinnipiac
2515,2018,36,Radford
2520,2018,32,Rider
2523,2018,33,Robert Morris
2529,2018,31,Sacred Heart
2534,2018,36,Sam Houston
2535,2018,32,Samford
2539,2018,39,San Francisco
2540,2018,32,UCSB
2541,2018,31,Santa Clara
2542,2018,32,Savannah State
2545,2018,34,SE Louisiana
2546,2018,31,SE Missouri St
2547,2018,34,Seattle U
2550,2018,34,Seton Hall
2561,2018,32,Siena
2565,2018,30,SIUE
2567,2018,33,SMU
2569,2018,32,SC State
2571,2018,35,S Dakota St
2572,2018,34,Southern Miss
2579,2018,33,South Carolina
2582,2018,33,Southern
2597,2018,31,St Francis BK
2598,2018,31,St Francis PA
2599,2018,33,St John's
2603,2018,32,Saint Joseph's
2608,2018,36,Saint Mary's
2612,2018,32,Saint Peter's
2617,2018,35,SF Austin
2619,2018,32,Stony Brook
2623,2018,33,Missouri St
2628,2018,33,TCU
2630,2018,31,UT Martin
2633,2018,35,Tennessee
2634,2018,30,Tennessee St
2635,2018,33,Tennessee Tech
2636,2018,35,UTSA
2638,2018,31,UTEP
2640,2018,36,Texas Southern
2641,2018,37,Texas Tech
2643,2018,32,The Citadel
2649,2018,34,Toledo
2653,2018,33,Troy
2655,2018,31,Tulane
2670,2018,33,VCU
2674,2018,32,Valparaiso
2678,2018,30,VMI
2681,2018,33,Wagner
2692,2018,31,Weber St
2710,2018,28,W Illinois
2711,2018,32,W Michigan
2717,2018,32,W Carolina
2724,2018,33,Wichita St
2729,2018,31,William & Mary
2737,2018,31,Winthrop
2739,2018,33,Green Bay
2747,2018,34,Wofford
2750,2018,35,Wright St
2751,2018,33,Wyoming
2752,2018,35,Xavier
2754,2018,32,Youngstown St
2755,2018,31,Grambling
2803,2018,31,Bryant
2870,2018,33,Purdue FW
2885,2018,30,NJIT
2908,2018,32,SC Upstate
2916,2018,28,Incarnate Word
2934,2018,30,Bakersfield
3084,2018,34,Utah Valley
112358,2018,35,Long Island
2,2019,40,Auburn
5,2019,35,UAB
6,2019,34,South Alabama
8,2019,34,Arkansas
9,2019,34,Arizona St
12,2019,32,Arizona
13,2019,29,Cal Poly
16,2019,31,Sacramento St
21,2019,34,San Diego St
23,2019,31,San José St
24,2019,31,Stanford
25,2019,31,California
26,2019,33,UCLA
27,2019,33,UC Riverside
30,2019,33,USC
36,2019,32,Colorado St
38,2019,36,Colorado
41,2019,33,UConn
42,2019,33,Hartford
43,2019,30,Yale
44,2019,30,American
45,2019,33,G Washington
46,2019,33,Georgetown
47,2019,34,Howard
48,2019,33,Delaware
50,2019,31,FAMU
52,2019,37,Florida St
55,2019,33,J'Ville St
56,2019,31,Stetson
57,2019,36,Florida
58,2019,38,South Florida
59,2019,32,Georgia Tech
61,2019,32,Georgia
62,2019,31,Hawai'i
66,2019,35,Iowa State
68,2019,33,Boise St
70,2019,32,Idaho
71,2019,35,Bradley
77,2019,32,Northwestern
79,2019,32,S Illinois
82,2019,32,UIC
84,2019,35,Indiana
85,2019,33,IUPUI
87,2019,33,Notre Dame
93,2019,33,Murray St
94,2019,35,N Kentucky
96,2019,37,Kentucky
97,2019,34,Louisville
98,2019,34,Western KY
99,2019,35,LSU
103,2019,31,Boston College
104,2019,33,Boston Univ
107,2019,33,Holy Cross
108,2019,31,Harvard
111,2019,34,Northeastern
113,2019,32,UMass
116,2019,31,Mount St Mary
119,2019,32,Towson
120,2019,34,Maryland
127,2019,39,Michigan St
130,2019,37,Michigan
135,2019,36,Minnesota
139,2019,36,Saint Louis
140,2019,32,Kansas City
142,2019,32,Missouri
145,2019,33,Ole Miss
147,2019,32,Montana St
149,2019,35,Montana
150,2019,38,Duke
151,2019,31,East Carolina
152,2019,36,NC State
153,2019,36,North Carolina
154,2019,31,Wake Forest
155,2019,30,North Dakota
156,2019,35,Creighton
158,2019,36,Nebraska
159,2019,30,Dartmouth
160,2019,29,New Hampshire
161,2019,35,Fair Dickinson
163,2019,28,Princeton
164,2019,31,Rutgers
166,2019,35,New Mexico St
167,2019,32,New Mexico
171,2019,28,Columbia
172,2019,31,Cornell
179,2019,34,St Bonaventure
183,2019,34,Syracuse
189,2019,34,Bowling Green
193,2019,32,Miami OH
194,2019,35,Ohio State
195,2019,31,Ohio
197,2019,32,Oklahoma St
198,2019,32,Oral Roberts
201,2019,34,Oklahoma
202,2019,32,Tulsa
204,2019,31,Oregon St
213,2019,32,Penn State
218,2019,33,Temple
219,2019,31,Penn
221,2019,33,Pitt
222,2019,36,Villanova
225,2019,32,Brown
227,2019,33,Rhode Island
228,2019,34,Clemson
231,2019,33,Furman
232,2019,33,Charleston
233,2019,30,South Dakota
235,2019,36,Memphis
236,2019,31,Chattanooga
238,2019,32,Vanderbilt
239,2019,34,Baylor
242,2019,32,Rice
245,2019,32,Texas A&M
248,2019,37,Houston
249,2019,33,North Texas
250,2019,33,UT Arlington
251,2019,37,Texas
252,2019,32,BYU
253,2019,34,Southern Utah
254,2019,31,Utah
256,2019,33,James Madison
257,2019,33,Richmond
258,2019,38,Virginia
259,2019,35,Virginia Tech
261,2019,34,Vermont
264,2019,36,Washington
265,2019,32,Washington St
269,2019,34,Marquette
270,2019,31,Milwaukee
275,2019,34,Wisconsin
276,2019,37,Marshall
277,2019,36,West Virginia
278,2019,32,Fresno St
279,2019,32,Pacific
282,2019,31,Indiana St
288,2019,37,Lipscomb
290,2019,33,Georgia So
292,2019,37,UT Rio Grande
294,2019,32,Jacksonville
295,2019,35,Old Dominion
299,2019,34,Long Beach St
300,2019,37,UC Irvine
301,2019,36,San Diego
302,2019,31,UC Davis
304,2019,30,Idaho St
305,2019,36,DePaul
309,2019,32,Louisiana
311,2019,32,Maine
314,2019,33,Iona
315,2019,32,Niagara
322,2019,30,Lafayette
324,2019,34,Coast Car
325,2019,31,Cleveland St
326,2019,34,Texas St
328,2019,35,Utah State
331,2019,34,E Washington
333,2019,34,Alabama
338,2019,32,Kennesaw St
339,2019,32,Evansville
344,2019,34,Mississippi St
349,2019,32,Army
350,2019,33,UNC Wilmington
356,2019,33,Illinois
357,2019,32,Texas A&M-CC
399,2019,32,Albany
526,2019,32,FGCU
2000,2019,34,Abilene Chrstn
2005,2019,32,Air Force
2006,2019,33,Akron
2010,2019,32,Alabama A&M
2011,2019,30,Alabama St
2016,2019,31,Alcorn St
2026,2019,32,Appalachian St
2029,2019,32,AR-Pine Bluff
2031,2019,31,Little Rock
2032,2019,32,Arkansas St
2046,2019,33,Austin Peay
2050,2019,33,Ball State
2057,2019,33,Belmont
2065,2019,31,Bethune
2066,2019,33,Binghamton
2083,2019,33,Bucknell
2084,2019,36,Buffalo
2086,2019,33,Butler
2097,2019,33,Campbell
2099,2019,32,Canisius
2110,2019,33,C Arkansas
2115,2019,31,C Connecticut
2116,2019,33,UCF
2117,2019,35,C Michigan
2127,2019,34,Charleston So
2130,2019,32,Chicago St
2132,2019,35,Cincinnati
2142,2019,35,Colgate
2154,2019,33,Coppin St
2166,2019,34,Davidson
2168,2019,33,Dayton
2169,2019,31,Delaware St
2172,2019,30,Denver
2174,2019,31,Detroit Mercy
2181,2019,34,Drake
2182,2019,32,Drexel
2184,2019,32,Duquesne
2193,2019,34,ETSU
2197,2019,32,E Illinois
2198,2019,31,E Kentucky
2199,2019,32,E Michigan
2210,2019,32,Elon
2217,2019,31,Fairfield
2226,2019,33,FAU
2229,2019,34,FIU
2230,2019,32,Fordham
2239,2019,34,Fullerton
2241,2019,35,Gardner-Webb
2244,2019,33,George Mason
2247,2019,34,Georgia St
2250,2019,37,Gonzaga
2253,2019,34,Grand Canyon
2261,2019,35,Hampton
2272,2019,31,High Point
2275,2019,35,Hofstra
2277,2019,30,Hou Christian
2287,2019,33,Illinois St
2294,2019,35,Iowa
2296,2019,32,Jackson St
2305,2019,36,Kansas
2306,2019,34,Kansas St
2309,2019,33,Kent State
2320,2019,33,Lamar
2325,2019,31,La Salle
2329,2019,31,Lehigh
2335,2019,36,Liberty
2344,2019,34,Longwood
2348,2019,33,Louisiana Tech
2349,2019,32,UMass Lowell
2350,2019,34,Loyola Chicago
2351,2019,34,LMU
2352,2019,32,Loyola MD
2363,2019,32,Manhattan
2368,2019,31,Marist
2377,2019,31,McNeese
2378,2019,34,UMBC
2379,2019,32,MD-Eastern
2382,2019,31,Mercer
2390,2019,32,Miami
2393,2019,32,MTSU
2400,2019,32,Miss Valley St
2405,2019,35,Monmouth
2413,2019,33,Morehead St
2415,2019,30,Morgan St
2426,2019,31,Navy
2427,2019,31,UNC Asheville
2428,2019,34,NC Central
2429,2019,29,Charlotte
2430,2019,35,UNC Greensboro
2433,2019,35,UL Monroe
2437,2019,32,Omaha
2439,2019,31,UNLV
2440,2019,34,Nevada
2443,2019,33,New Orleans
2447,2019,31,Nicholls
2448,2019,32,NC A&T
2449,2019,35,N Dakota St
2450,2019,36,Norfolk St
2453,2019,32,North Alabama
2454,2019,33,North Florida
2458,2019,32,N Colorado
2459,2019,34,N Illinois
2460,2019,34,Northern Iowa
2463,2019,34,CSU Northridge
2464,2019,31,N Arizona
2466,2019,31,N'Western St
2473,2019,33,Oakland
2483,2019,38,Oregon
2492,2019,34,Pepperdine
2501,2019,32,Portland
2502,2019,32,Portland St
2504,2019,35,Prairie View
2506,2019,36,Presbyterian
2507,2019,34,Providence
2509,2019,36,Purdue
2514,2019,31,Quinnipiac
2515,2019,33,Radford
2520,2019,31,Rider
2523,2019,35,Robert Morris
2529,2019,32,Sacred Heart
2534,2019,33,Sam Houston
2535,2019,33,Samford
2539,2019,31,San Francisco
2540,2019,32,UCSB
2541,2019,31,Santa Clara
2542,2019,31,Savannah State
2545,2019,33,SE Louisiana
2546,2019,31,SE Missouri St
2547,2019,33,Seattle U
2550,2019,34,Seton Hall
2561,2019,33,Siena
2565,2019,31,SIUE
2567,2019,32,SMU
2569,2019,34,SC State
2571,2019,33,S Dakota St
2572,2019,33,Southern Miss
2579,2019,32,South Carolina
2582,2019,32,Southern
2597,2019,33,St Francis BK
2598,2019,33,St Francis PA
2599,2019,34,St John's
2603,2019,33,Saint Joseph's
2608,2019,34,Saint Mary's
2612,2019,32,Saint Peter's
2617,2019,30,SF Austin
2619,2019,33,Stony Brook
2623,2019,32,Missouri St
2628,2019,37,TCU
2630,2019,31,UT Martin
2633,2019,37,Tennessee
2634,2019,30,Tennessee St
2635,2019,31,Tennessee Tech
2636,2019,32,UTSA
2638,2019,29,UTEP
2640,2019,38,Texas Southern
2641,2019,38,Texas Tech
2643,2019,30,The Citadel
2649,2019,33,Toledo
2653,2019,30,Troy
2655,2019,31,Tulane
2670,2019,33,VCU
2674,2019,33,Valparaiso
2678,2019,32,VMI
2681,2019,30,Wagner
2692,2019,33,Weber St
2710,2019,31,W Illinois
2711,2019,32,W Michigan
2717,2019,32,W Carolina
2724,2019,37,Wichita St
2729,2019,31,William & Mary
2737,2019,30,Winthrop
2739,2019,38,Green Bay
2747,2019,35,Wofford
2750,2019,35,Wright St
2751,2019,32,Wyoming
2752,2019,35,Xavier
2754,2019,32,Youngstown St
2755,2019,33,Grambling
2803,2019,30,Bryant
2856,2019,31,CA Baptist
2870,2019,33,Purdue FW
2885,2019,35,NJIT
2908,2019,32,SC Upstate
2916,2019,31,Incarnate Word
2934,2019,34,Bakersfield
3084,2019,35,Utah Valley
112358,2019,32,Long Island
2,2020,31,Auburn
5,2020,32,UAB
6,2020,31,South Alabama
8,2020,32,Arkansas
9,2020,31,Arizona St
12,2020,32,Arizona
13,2020,30,Cal Poly
16,2020,30,Sacramento St
21,2020,32,San Diego St
23,2020,31,San José St
24,2020,32,Stanford
25,2020,32,California
26,2020,31,UCLA
27,2020,32,UC Riverside
30,2020,31,USC
36,2020,32,Colorado St
38,2020,32,Colorado
41,2020,31,UConn
42,2020,33,Hartford
43,2020,30,Yale
44,2020,30,American
45,2020,32,G Washington
46,2020,32,Georgetown
47,2020,33,Howard
48,2020,33,Delaware
50,2020,27,FAMU
52,2020,31,Florida St
55,2020,32,J'Ville St
56,2020,33,Stetson
57,2020,31,Florida
58,2020,31,South Florida
59,2020,31,Georgia Tech
61,2020,32,Georgia
62,2020,30,Hawai'i
66,2020,32,Iowa State
68,2020,32,Boise St
70,2020,32,Idaho
71,2020,34,Bradley
77,2020,31,Northwestern
79,2020,32,S Illinois
82,2020,35,UIC
84,2020,32,Indiana
85,2020,32,IUPUI
87,2020,32,Notre Dame
93,2020,32,Murray St
94,2020,32,N Kentucky
96,2020,31,Kentucky
97,2020,31,Louisville
98,2020,30,Western KY
99,2020,31,LSU
103,2020,32,Boston College
104,2020,33,Boston Univ
107,2020,32,Holy Cross
108,2020,29,Harvard
111,2020,33,Northeastern
113,2020,31,UMass
116,2020,32,Mount St Mary
119,2020,32,Towson
120,2020,31,Maryland
127,2020,31,Michigan St
130,2020,31,Michigan
135,2020,31,Minnesota
139,2020,31,Saint Louis
140,2020,30,Kansas City
142,2020,31,Missouri
145,2020,32,Ole Miss
147,2020,31,Montana St
149,2020,31,Montana
150,2020,31,Duke
151,2020,31,East Carolina
152,2020,32,NC State
153,2020,33,North Carolina
154,2020,31,Wake Forest
155,2020,33,North Dakota
156,2020,31,Creighton
158,2020,32,Nebraska
159,2020,29,Dartmouth
160,2020,30,New Hampshire
161,2020,30,Fair Dickinson
163,2020,27,Princeton
164,2020,31,Rutgers
166,2020,31,New Mexico St
167,2020,33,New Mexico
171,2020,30,Columbia
172,2020,27,Cornell
179,2020,31,St Bonaventure
183,2020,32,Syracuse
189,2020,31,Bowling Green
193,2020,32,Miami OH
194,2020,31,Ohio State
195,2020,32,Ohio
197,2020,32,Oklahoma St
198,2020,31,Oral Roberts
201,2020,31,Oklahoma
202,2020,31,Tulsa
204,2020,31,Oregon St
213,2020,31,Penn State
218,2020,31,Temple
219,2020,27,Penn
221,2020,33,Pitt
222,2020,31,Villanova
225,2020,27,Brown
227,2020,30,Rhode Island
228,2020,31,Clemson
231,2020,32,Furman
232,2020,31,Charleston
233,2020,32,South Dakota
235,2020,31,Memphis
236,2020,33,Chattanooga
238,2020,32,Vanderbilt
239,2020,30,Baylor
242,2020,32,Rice
245,2020,30,Texas A&M
248,2020,31,Houston
249,2020,31,North Texas
250,2020,32,UT Arlington
251,2020,31,Texas
252,2020,32,BYU
253,2020,32,Southern Utah
254,2020,31,Utah
256,2020,30,James Madison
257,2020,31,Richmond
258,2020,30,Virginia
259,2020,32,Virginia Tech
261,2020,33,Vermont
264,2020,32,Washington
265,2020,32,Washington St
269,2020,30,Marquette
270,2020,31,Milwaukee
275,2020,31,Wisconsin
276,2020,32,Marshall
277,2020,31,West Virginia
278,2020,30,Fresno St
279,2020,33,Pacific
282,2020,30,Indiana St
288,2020,32,Lipscomb
